Station,Hour of day,Week,AAS,TLH,CUME,SS,TSL
414 Music,4,2025-01-27,0.951468254,6.660277778,4,3,01:40
414 Music,16,2024-05-13,0.950634921,6.654444444,4,1,01:40
414 Music,8,2024-02-19,0.94968254,6.647777778,11,8,00:36
414 Music,18,2025-01-13,0.949603175,6.647222222,8,11,00:50
414 Music,16,2024-06-24,0.949126984,6.643888889,8,10,00:50
414 Music,14,2025-01-13,0.947619048,6.633333333,11,11,00:36
414 Music,20,2024-02-26,0.94702381,6.629166667,4,1,01:39
414 Music,13,2025-01-13,0.946587302,6.626111111,7,7,00:57
414 Music,19,2024-05-06,0.94531746,6.617222222,9,38,00:44
414 Music,5,2025-04-28,0.944444444,6.611111111,3,0,02:12
WYMSHD2,1,2025-02-10,0.944166667,6.609166667,12,8,00:33
414 Music,12,2024-06-24,0.944087302,6.608611111,9,11,00:44
414 Music,9,2025-01-13,0.943134921,6.601944444,7,6,00:57
414 Music,11,2024-02-26,0.941666667,6.591666667,9,2,00:44
WYMSHD2,6,2024-06-10,0.941349206,6.589444444,14,18,00:28
414 Music,20,2024-04-22,0.940873016,6.586111111,5,45,01:19
414 Music,19,2024-07-08,0.939722222,6.578055556,7,4,00:56
414 Music,12,2025-01-13,0.939444444,6.576111111,10,14,00:39
414 Music,15,2025-09-01,0.939246032,6.574722222,12,11,00:33
414 Music,11,2025-01-27,0.93734127,6.561388889,10,11,00:39
414 Music,4,2025-09-01,0.936984127,6.558888889,6,3,01:06
414 Music,11,2024-05-27,0.935952381,6.551666667,8,4,00:49
WYMSHD2,1,2024-12-16,0.935952381,6.551666667,12,4,00:33
414 Music,10,2025-02-10,0.934603175,6.542222222,16,12,00:25
414 Music,14,2025-02-24,0.934603175,6.542222222,7,14,00:56
414 Music,13,2025-03-24,0.934444444,6.541111111,9,7,00:44
414 Music,15,2024-01-29,0.934166667,6.539166667,8,2,00:49
414 Music,7,2024-03-25,0.933650794,6.535555556,6,6,01:05
414 Music,9,2024-08-12,0.932936508,6.530555556,8,10,00:49
414 Music,10,2025-03-24,0.930634921,6.514444444,9,3,00:43
414 Music,3,2025-01-20,0.930357143,6.5125,4,4,01:38
414 Music,0,2024-05-13,0.929801587,6.508611111,2,0,03:15
414 Music,17,2025-01-27,0.929444444,6.506111111,9,8,00:43
414 Music,2,2025-09-01,0.929126984,6.503888889,7,6,00:56
WYMSHD2,0,2024-02-26,0.928809524,6.501666667,10,3,00:39
414 Music,7,2025-04-28,0.928650794,6.500555556,9,9,00:43
414 Music,5,2025-04-07,0.928611111,6.500277778,6,3,01:05
414 Music,23,2024-01-08,0.926230159,6.483611111,5,5,01:18
414 Music,13,2024-01-15,0.925674603,6.479722222,7,5,00:56
WYMSHD2,6,2025-02-17,0.925436508,6.478055556,15,21,00:26
414 Music,19,2025-01-27,0.92484127,6.473888889,9,16,00:43
414 Music,20,2024-06-03,0.924246032,6.469722222,12,11,00:32
414 Music,6,2024-05-13,0.923809524,6.466666667,3,3,02:09
WYMSHD2,4,2024-09-16,0.923571429,6.465,8,4,00:48
WYMSHD2,5,2025-02-17,0.923492063,6.464444444,9,4,00:43
414 Music,12,2024-03-25,0.923452381,6.464166667,9,5,00:43
414 Music,17,2024-06-24,0.923214286,6.4625,4,2,01:37
WYMSHD2,3,2024-01-01,0.923055556,6.461388889,8,3,00:48
414 Music,7,2025-01-27,0.921547619,6.450833333,5,2,01:17
414 Music,5,2025-01-13,0.920992063,6.446944444,8,8,00:48
414 Music,15,2025-03-24,0.920753968,6.445277778,12,10,00:32
414 Music,7,2024-05-20,0.920595238,6.444166667,6,3,01:04
414 Music,11,2024-03-25,0.920555556,6.443888889,6,3,01:04
414 Music,11,2024-08-19,0.920396825,6.442777778,5,10,01:17
WYMSHD2,2,2024-07-08,0.919484127,6.436388889,7,4,00:55
414 Music,7,2024-04-01,0.919444444,6.436111111,5,4,01:17
414 Music,23,2024-04-15,0.918293651,6.428055556,3,6,02:09
414 Music,23,2024-05-06,0.916587302,6.416111111,3,6,02:08
414 Music,9,2024-01-29,0.916428571,6.415,11,8,00:35
414 Music,21,2024-07-08,0.915396825,6.407777778,5,7,01:17
WYMSHD2,2,2024-08-19,0.914801587,6.403611111,9,4,00:43
414 Music,12,2024-08-05,0.914047619,6.398333333,9,6,00:43
414 Music,17,2024-05-13,0.913253968,6.392777778,4,3,01:36
WYMSHD2,1,2024-01-01,0.912857143,6.39,8,2,00:48
414 Music,9,2024-06-10,0.91281746,6.389722222,9,9,00:43
414 Music,16,2025-03-24,0.911349206,6.379444444,15,13,00:26
414 Music,18,2025-09-01,0.911190476,6.378333333,8,10,00:48
414 Music,18,2025-01-27,0.91047619,6.373333333,10,13,00:38
WYMSHD2,5,2024-07-01,0.909722222,6.368055556,8,9,00:48
WYMSHD2,3,2024-08-19,0.909246032,6.364722222,8,2,00:48
414 Music,22,2024-04-01,0.909166667,6.364166667,6,16,01:04
WYMSHD2,2,2024-07-15,0.909126984,6.363888889,7,2,00:55
414 Music,14,2024-08-05,0.908888889,6.362222222,12,15,00:32
414 Music,14,2024-06-10,0.90781746,6.354722222,9,4,00:42
414 Music,8,2024-03-18,0.907777778,6.354444444,5,5,01:16
414 Music,2,2025-04-07,0.906746032,6.347222222,7,4,00:54
414 Music,11,2024-01-15,0.905714286,6.34,4,5,01:35
WYMSHD2,3,2024-07-15,0.905515873,6.338611111,6,0,01:03
414 Music,2,2025-01-20,0.90531746,6.337222222,4,2,01:35
414 Music,7,2024-05-13,0.903769841,6.326388889,5,5,01:16
414 Music,18,2025-01-20,0.903174603,6.322222222,16,20,00:24
414 Music,8,2024-06-10,0.90047619,6.303333333,9,14,00:42
414 Music,21,2025-01-13,0.899484127,6.296388889,6,6,01:03
414 Music,18,2024-04-01,0.899087302,6.293611111,8,10,00:47
414 Music,14,2024-07-08,0.898968254,6.292777778,8,9,00:47
WYMSHD2,2,2024-05-27,0.895357143,6.2675,10,7,00:38
414 Music,23,2025-09-01,0.894642857,6.2625,6,1,01:03
414 Music,7,2024-01-15,0.894404762,6.260833333,5,3,01:15
414 Music,15,2024-06-24,0.894325397,6.260277778,7,15,00:54
414 Music,15,2024-10-28,0.892222222,6.245555556,8,7,00:47
WYMSHD2,5,2024-09-30,0.891111111,6.237777778,8,4,00:47
414 Music,0,2024-08-26,0.889761905,6.228333333,3,9,02:05
414 Music,8,2024-07-29,0.889761905,6.228333333,9,12,00:42
WYMSHD2,4,2024-06-10,0.88765873,6.213611111,7,1,00:53
414 Music,4,2024-05-13,0.887222222,6.210555556,2,2,03:06
414 Music,21,2025-01-20,0.886825397,6.207777778,7,10,00:53
414 Music,11,2024-09-09,0.885515873,6.198611111,5,3,01:14
414 Music,23,2024-11-04,0.88531746,6.197222222,7,5,00:53
414 Music,10,2024-08-12,0.884761905,6.193333333,6,10,01:02
414 Music,0,2025-01-27,0.883611111,6.185277778,5,3,01:14
414 Music,21,2024-06-03,0.882063492,6.174444444,8,2,00:46
WYMSHD2,4,2024-01-01,0.881944444,6.173611111,8,3,00:46
414 Music,16,2024-11-18,0.881825397,6.172777778,8,8,00:46
414 Music,17,2025-03-24,0.881269841,6.168888889,13,10,00:28
414 Music,10,2024-01-15,0.881111111,6.167777778,5,0,01:14
WYMSHD2,19,2024-10-14,0.880634921,6.164444444,21,21,00:18
WYMSHD2,6,2024-01-15,0.879960317,6.159722222,6,5,01:02
414 Music,10,2024-09-23,0.87968254,6.157777778,9,15,00:41
414 Music,4,2024-08-26,0.879246032,6.154722222,3,9,02:03
414 Music,7,2025-01-20,0.878373016,6.148611111,10,15,00:37
414 Music,10,2024-08-19,0.877460317,6.142222222,4,3,01:32
414 Music,6,2024-09-02,0.877301587,6.141111111,3,2,02:03
414 Music,8,2025-01-27,0.876825397,6.137777778,5,5,01:14
WYMSHD2,3,2024-07-08,0.875753968,6.130277778,6,3,01:01
414 Music,8,2024-10-14,0.875555556,6.128888889,11,13,00:33
414 Music,0,2024-06-24,0.875436508,6.128055556,4,7,01:32
414 Music,3,2024-05-13,0.875277778,6.126944444,2,2,03:04
414 Music,8,2025-04-14,0.87468254,6.122777778,13,11,00:28
WYMSHD2,5,2024-01-15,0.874126984,6.118888889,4,2,01:32
414 Music,10,2024-02-26,0.873849206,6.116944444,8,5,00:46
414 Music,4,2025-03-24,0.873611111,6.115277778,5,5,01:13
WYMSHD2,1,2024-02-19,0.873333333,6.113333333,9,4,00:41
414 Music,6,2025-04-07,0.873174603,6.112222222,4,1,01:32
414 Music,6,2025-09-01,0.872936508,6.110555556,6,4,01:01
414 Music,9,2024-10-28,0.872738095,6.109166667,6,6,01:01
414 Music,17,2024-07-29,0.872380952,6.106666667,11,20,00:33
WYMSHD2,3,2024-05-27,0.872301587,6.106111111,9,5,00:41
414 Music,15,2024-10-07,0.872103175,6.104722222,11,13,00:33
414 Music,1,2025-09-01,0.871825397,6.102777778,8,7,00:46
WYMSHD2,4,2024-01-15,0.871071429,6.0975,5,2,01:13
414 Music,19,2025-02-10,0.870833333,6.095833333,9,10,00:41
WYMSHD2,2,2024-09-30,0.870595238,6.094166667,9,2,00:41
414 Music,16,2024-08-05,0.869642857,6.0875,7,5,00:52
414 Music,21,2024-04-01,0.867222222,6.070555556,5,62,01:13
WYMSHD2,1,2024-07-15,0.866626984,6.066388889,6,1,01:01
414 Music,8,2024-01-15,0.866587302,6.066111111,5,2,01:13
414 Music,21,2025-09-01,0.866507937,6.065555556,11,14,00:33
414 Music,23,2024-04-01,0.866428571,6.065,2,2,03:02
414 Music,1,2025-01-13,0.865277778,6.056944444,5,2,01:13
414 Music,6,2024-06-24,0.86484127,6.053888889,4,6,01:31
WYMSHD2,4,2024-12-23,0.863690476,6.045833333,9,6,00:40
414 Music,18,2024-01-29,0.863650794,6.045555556,9,11,00:40
414 Music,5,2025-03-24,0.863571429,6.045,7,7,00:52
414 Music,22,2024-10-21,0.863571429,6.045,2,2,03:01
414 Music,22,2024-11-04,0.863095238,6.041666667,5,2,01:13
414 Music,5,2024-08-26,0.862579365,6.038055556,2,8,03:01
414 Music,8,2024-03-11,0.862579365,6.038055556,7,12,00:52
414 Music,17,2024-01-29,0.86234127,6.036388889,11,10,00:33
WYMSHD2,5,2024-10-14,0.861825397,6.032777778,10,17,00:36
414 Music,11,2025-05-19,0.861507937,6.030555556,8,8,00:45
414 Music,6,2024-05-06,0.860873016,6.026111111,2,1,03:01
414 Music,0,2025-01-20,0.86031746,6.022222222,4,1,01:30
414 Music,3,2025-01-13,0.86015873,6.021111111,4,3,01:30
414 Music,14,2025-01-20,0.859722222,6.018055556,6,3,01:00
414 Music,20,2025-09-01,0.858928571,6.0125,8,7,00:45
414 Music,1,2024-10-21,0.858650794,6.010555556,4,2,01:30
414 Music,16,2024-01-15,0.858531746,6.009722222,7,4,00:52
414 Music,15,2024-07-29,0.857936508,6.005555556,5,0,01:12
414 Music,4,2024-06-24,0.85734127,6.001388889,2,5,03:00
414 Music,0,2024-06-17,0.857261905,6.000833333,3,5,02:00
414 Music,1,2024-08-26,0.857261905,6.000833333,1,6,06:00
414 Music,5,2024-06-24,0.857261905,6.000833333,2,4,03:00
414 Music,1,2024-06-24,0.857222222,6.000555556,2,4,03:00
414 Music,2,2024-06-24,0.857222222,6.000555556,2,3,03:00
414 Music,2,2024-08-26,0.857222222,6.000555556,1,7,06:00
414 Music,3,2024-08-26,0.857222222,6.000555556,1,4,06:00
414 Music,0,2024-05-06,0.857142857,6,1,0,06:00
414 Music,1,2024-05-06,0.857142857,6,1,0,06:00
414 Music,1,2024-05-13,0.857142857,6,1,0,06:00
414 Music,1,2025-05-19,0.857142857,6,4,0,01:30
414 Music,2,2024-05-06,0.857142857,6,1,0,06:00
414 Music,2,2024-05-13,0.857142857,6,1,0,06:00
414 Music,3,2024-05-06,0.857142857,6,1,0,06:00
414 Music,4,2024-05-06,0.857142857,6,1,0,06:00
414 Music,5,2024-05-06,0.857142857,6,1,0,06:00
414 Music,5,2024-05-13,0.857142857,6,1,0,06:00
414 Music,13,2024-03-11,0.857142857,6,4,0,01:30
WYMSHD2,1,2024-08-19,0.857142857,6,5,0,01:12
WYMSHD2,6,2024-02-12,0.856468254,5.995277778,9,8,00:40
414 Music,0,2025-09-01,0.855714286,5.99,4,4,01:30
414 Music,3,2024-06-24,0.854404762,5.980833333,2,5,02:59
414 Music,11,2024-08-05,0.854365079,5.980555556,9,11,00:40
WYMSHD2,2,2024-09-09,0.85297619,5.970833333,6,3,01:00
414 Music,13,2024-07-08,0.851944444,5.963611111,13,17,00:28
414 Music,9,2024-02-26,0.851547619,5.960833333,6,1,01:00
414 Music,20,2024-01-29,0.851111111,5.957777778,8,9,00:45
414 Music,13,2024-06-24,0.850119048,5.950833333,6,7,01:00
414 Music,5,2025-09-01,0.847896825,5.935277778,5,2,01:11
414 Music,14,2025-09-15,0.847539683,5.932777778,10,13,00:36
414 Music,22,2024-01-15,0.847301587,5.931111111,5,3,01:11
414 Music,8,2025-02-24,0.84702381,5.929166667,9,18,00:40
WYMSHD2,3,2024-09-30,0.845277778,5.916944444,9,3,00:39
414 Music,13,2024-07-22,0.841587302,5.891111111,5,13,01:11
414 Music,17,2024-01-15,0.840555556,5.883888889,5,1,01:11
414 Music,2,2025-01-13,0.839325397,5.875277778,4,2,01:28
WYMSHD2,2,2024-01-01,0.838849206,5.871944444,10,6,00:35
414 Music,15,2024-07-22,0.838333333,5.868333333,13,26,00:27
414 Music,11,2024-06-03,0.837857143,5.865,7,12,00:50
414 Music,8,2025-02-10,0.837222222,5.860555556,11,9,00:32
414 Music,11,2024-10-07,0.836984127,5.858888889,10,8,00:35
WYMSHD2,1,2024-08-26,0.835793651,5.850555556,9,6,00:39
414 Music,17,2025-02-24,0.834761905,5.843333333,9,6,00:39
WYMSHD2,4,2024-05-27,0.833769841,5.836388889,8,2,00:44
414 Music,12,2025-03-31,0.833571429,5.835,11,9,00:32
414 Music,21,2024-06-10,0.831944444,5.823611111,5,4,01:10
414 Music,22,2025-05-19,0.831706349,5.821944444,8,4,00:44
414 Music,7,2025-05-19,0.830912698,5.816388889,7,5,00:50
414 Music,19,2024-06-10,0.830634921,5.814444444,7,12,00:50
414 Music,2,2025-05-19,0.830198413,5.811388889,4,0,01:27
414 Music,21,2024-11-18,0.828888889,5.802222222,10,7,00:35
WYMSHD2,5,2024-02-26,0.828333333,5.798333333,7,4,00:50
414 Music,21,2024-04-29,0.828214286,5.7975,2,43,02:54
414 Music,16,2024-11-04,0.827936508,5.795555556,8,10,00:43
414 Music,15,2024-03-18,0.827539683,5.792777778,5,3,01:10
414 Music,12,2024-06-10,0.824166667,5.769166667,7,13,00:49
414 Music,4,2025-01-20,0.82265873,5.758611111,4,2,01:26
414 Music,16,2024-02-19,0.822460317,5.757222222,9,7,00:38
414 Music,16,2024-01-01,0.821507937,5.750555556,8,7,00:43
WYMSHD2,3,2024-02-26,0.821507937,5.750555556,5,1,01:09
414 Music,18,2024-01-15,0.821150794,5.748055556,6,7,00:57
414 Music,14,2024-07-22,0.819642857,5.7375,11,23,00:31
414 Music,19,2025-01-13,0.818174603,5.727222222,9,9,00:38
WYMSHD2,0,2025-02-10,0.817936508,5.725555556,16,13,00:21
414 Music,20,2024-01-15,0.817261905,5.720833333,5,5,01:09
414 Music,14,2024-07-29,0.81718254,5.720277778,8,10,00:43
414 Music,9,2024-09-09,0.816865079,5.718055556,4,4,01:26
414 Music,11,2025-05-12,0.816547619,5.715833333,11,12,00:31
414 Music,7,2025-02-10,0.816309524,5.714166667,10,11,00:34
414 Music,19,2025-03-24,0.815833333,5.710833333,12,8,00:29
414 Music,3,2024-03-25,0.815357143,5.7075,4,4,01:26
414 Music,0,2024-10-28,0.814166667,5.699166667,4,3,01:25
WYMSHD2,4,2024-02-26,0.813650794,5.695555556,5,1,01:08
414 Music,15,2024-11-04,0.813412698,5.693888889,10,18,00:34
414 Music,16,2025-01-27,0.81265873,5.688611111,13,9,00:26
414 Music,16,2025-02-24,0.81218254,5.685277778,9,11,00:38
414 Music,8,2024-10-28,0.811666667,5.681666667,10,13,00:34
414 Music,11,2024-07-29,0.811031746,5.677222222,7,4,00:49
414 Music,8,2024-06-03,0.810912698,5.676388889,7,8,00:49
WYMSHD2,5,2025-01-13,0.810555556,5.673888889,11,10,00:31
WYMSHD2,3,2024-09-09,0.80968254,5.667777778,7,3,00:49
WYMSHD2,2,2024-12-16,0.808849206,5.661944444,11,7,00:31
414 Music,4,2024-11-25,0.808333333,5.658333333,4,4,01:25
414 Music,20,2024-08-12,0.807222222,5.650555556,6,7,00:57
WYMSHD2,2,2025-02-10,0.804880952,5.634166667,11,5,00:31
414 Music,10,2024-07-22,0.804444444,5.631111111,5,3,01:08
WYMSHD2,0,2024-10-14,0.804126984,5.628888889,11,6,00:31
414 Music,10,2024-06-24,0.803690476,5.625833333,6,6,00:56
414 Music,17,2024-01-01,0.800714286,5.605,8,6,00:42
414 Music,12,2024-05-27,0.800595238,5.604166667,9,6,00:37
414 Music,14,2024-06-24,0.800436508,5.603055556,6,11,00:56
414 Music,13,2024-10-07,0.79968254,5.597777778,10,13,00:34
414 Music,20,2024-05-27,0.799642857,5.5975,8,9,00:42
414 Music,18,2024-12-16,0.799007937,5.593055556,7,3,00:48
414 Music,10,2025-01-20,0.797896825,5.585277778,6,6,00:56
414 Music,22,2024-06-10,0.79781746,5.584722222,7,6,00:48
414 Music,12,2024-07-29,0.795277778,5.566944444,9,5,00:37
414 Music,3,2025-04-14,0.79515873,5.566111111,5,1,01:07
414 Music,13,2024-10-21,0.794166667,5.559166667,5,10,01:07
